num__cubicinches,num__hp,num__weightlbs,num__time-to-60,cat__brand_ Japan.,cat__brand_ US.,remainder__mpg,remainder__cylinders,remainder__year,mpg
1.3723929456774628,1.4506806496288758,1.4149970260372333,-1.2212873369259452,0.0,1.0,14.0,8.0,1972.0,14.0
-1.0302899180656953,-0.8747684884302445,-1.2800855653198546,-0.5328294644903693,0.0,0.0,31.9,4.0,1980.0,31.9
0.9305202351040085,0.8322101341876205,0.5182094737467837,-1.565516273143733,0.0,1.0,17.0,8.0,1971.0,17.0
1.8326770191914779,1.0795983403641225,0.8863643636344419,-1.909745209361521,0.0,1.0,15.0,8.0,1971.0,15.0
-0.9474387848331726,-1.0726790533714463,-1.1314076290190695,0.49985734416299454,0.0,1.0,30.5,4.0,1978.0,30.5
1.3723929456774628,0.4611278249228672,1.0503820870138794,0.49985734416299454,0.0,1.0,23.0,8.0,1980.0,23.0
1.3815986271477432,1.2775089053053243,1.596714503738193,-0.8770584007081572,0.0,1.0,13.0,8.0,1974.0,13.0
2.2009042780026897,2.687621680511387,1.5365353390450178,-2.253974145579309,0.0,1.0,14.0,8.0,1971.0,14.0
-0.1649558598593471,-0.7263355647243432,0.6137881470830027,1.5325441528163584,0.0,0.0,25.4,5.0,1980.0,25.4
-1.0302899180656953,-1.0974178739890965,-1.1325876126405043,0.49985734416299454,1.0,0.0,37.7,4.0,1982.0,37.7
-0.8553819701303695,-0.8995073090478948,-0.902490806460718,0.49985734416299454,1.0,0.0,34.0,4.0,1983.0,34.0
-0.9566444663034528,-0.701596744106693,-0.9697498728825017,0.15562840794520658,0.0,0.0,34.3,4.0,1981.0,34.3
0.9305202351040085,0.8322101341876205,1.3347581397796668,-0.5328294644903693,0.0,1.0,16.0,8.0,1975.0,16.0
1.3723929456774628,1.821762958893629,0.7719059523552662,-1.565516273143733,0.0,1.0,11.0,8.0,1974.0,11.0
0.22168276189242545,-0.4047308966948904,0.0,1.1883152165985704,0.0,1.0,19.1,6.0,1981.0,19.1
1.3723929456774628,1.2032924434523737,1.5931745528738883,-0.18860052827258134,0.0,1.0,16.9,8.0,1980.0,16.9
-1.0671126439468164,-1.023201412136146,-1.1679871212835484,1.1883152165985704,1.0,0.0,31.8,4.0,1980.0,31.8
0.9489315980445691,1.0795983403641225,0.4993297358038269,-1.2212873369259452,0.0,1.0,16.0,8.0,1971.0,16.0
-0.8093535627789681,-0.2810367936066393,-0.8635513469533694,0.15562840794520658,1.0,0.0,24.0,4.0,1973.0,24.0
-0.8645876516006499,-0.4047308966948904,-0.6841938364952795,-0.18860052827258134,0.0,0.0,24.0,4.0,1971.0,24.0
-1.057906962476536,-1.023201412136146,-1.1691671049049832,0.15562840794520658,1.0,0.0,37.2,4.0,1981.0,37.2
-0.7357081110167256,0.09004551565811393,-0.48359662085136323,-0.8770584007081572,0.0,0.0,21.5,4.0,1978.0,21.5
-0.00845927486458203,-0.6273802822537423,0.0025566311797752257,0.8440862803807825,0.0,1.0,24.0,6.0,1977.0,24.0
1.3815986271477432,0.8816877754229209,1.232099564714839,-0.5328294644903693,0.0,1.0,15.5,8.0,1980.0,15.5
-1.0302899180656953,-1.146895515224397,-1.229346269598158,1.1883152165985704,1.0,0.0,38.1,4.0,1981.0,38.1
-1.0118785551251346,-1.3200672595479483,-1.4334834361063788,0.49985734416299454,1.0,0.0,33.0,4.0,1977.0,33.0
-1.1959921845307406,-1.023201412136146,-1.4594430757779444,1.1883152165985704,1.0,0.0,31.0,4.0,1972.0,31.0
1.3815986271477432,1.030120699128822,1.9436296884400246,-0.5328294644903693,0.0,1.0,14.0,8.0,1976.0,14.0
0.4518247986494329,-0.701596744106693,0.665707426426134,1.8767730890341463,0.0,1.0,18.0,6.0,1977.0,18.0
-0.9474387848331726,-1.023201412136146,-0.7431930175670197,1.8767730890341463,0.0,1.0,29.9,4.0,1982.0,29.9
-0.9566444663034528,-0.45420853793019084,-1.0381889229257202,-0.18860052827258134,1.0,0.0,27.0,4.0,1971.0,27.0
0.4518247986494329,-0.15734269051838823,0.3164322744814326,0.8440862803807825,0.0,1.0,16.0,6.0,1974.0,16.0
-0.744913792487006,-0.23155915237133887,-0.5945150812662346,-0.18860052827258134,1.0,0.0,23.0,4.0,1973.0,23.0
-0.01766495633486233,-0.4047308966948904,0.0,-0.18860052827258134,0.0,1.0,21.0,6.0,1971.0,21.0
-0.9566444663034528,-0.9737237709008454,-1.2092865480337665,0.15562840794520658,1.0,0.0,30.0,4.0,1978.0,30.0
0.2769168507141072,0.09004551565811393,0.47809003061800043,0.15562840794520658,0.0,1.0,22.4,6.0,1982.0,22.4
-0.9566444663034528,-1.4932390038715,-1.3862840912489869,1.8767730890341463,0.0,0.0,26.0,4.0,1971.0,26.0
-1.1131410512982178,0.09004551565811393,-0.341998586279187,-0.5328294644903693,1.0,0.0,21.5,3.0,1978.0,21.5
1.3815986271477432,0.78273249295232,1.1152811861927936,-0.8770584007081572,0.0,1.0,16.5,8.0,1980.0,16.5
0.28612253218438755,-0.4047308966948904,0.30109248740278016,0.8440862803807825,0.0,1.0,20.2,6.0,1980.0,20.2
-2.61641203857161e-16,-0.03364858743013714,1.046842136149575,1.1883152165985704,0.0,1.0,16.0,6.0,1976.0,16.0
0.9305202351040085,0.8322101341876205,1.9212099996327634,0.15562840794520658,0.0,1.0,14.0,8.0,1975.0,14.0
0.4518247986494329,0.09004551565811393,0.749486263548005,0.15562840794520658,0.0,1.0,18.5,6.0,1977.0,18.5
0.4518247986494329,0.09004551565811393,0.6019883108686547,0.15562840794520658,0.0,1.0,17.5,6.0,1978.0,17.5
2.3389895000568943,2.935009886687889,0.08987541916595057,-1.909745209361521,0.0,1.0,14.0,8.0,1971.0,14.0
-0.744913792487006,-0.8005520265772939,-0.44229719410114515,0.8440862803807825,1.0,0.0,31.6,4.0,1982.0,31.6
1.0778111386284932,1.0795983403641225,0.8792844619058332,-0.5328294644903693,0.0,1.0,13.0,8.0,1977.0,13.0
-0.7265024295464454,-0.5036861791654913,-0.7254932632454977,0.15562840794520658,0.0,1.0,22.0,4.0,1973.0,22.0
-0.9566444663034528,-0.701596744106693,-1.2623858109983326,-0.18860052827258134,0.0,0.0,29.0,4.0,1978.0,29.0
-0.00845927486458203,-0.45420853793019084,0.05919584500864573,0.49985734416299454,0.0,1.0,20.2,6.0,1982.0,20.2
1.8326770191914779,1.0795983403641225,1.7158928495031078,-1.2212873369259452,0.0,1.0,13.0,8.0,1974.0,13.0
-0.5515944816111197,-0.8747684884302445,0.21259371579517,3.253688833905298,0.0,0.0,27.2,4.0,1980.0,27.2
1.28033613097466,1.3269865465406248,0.707006853176352,-2.598203081797097,0.0,1.0,14.0,8.0,1971.0,14.0
-0.7817365183681272,-0.7758132059596436,-1.0051493815255457,0.15562840794520658,0.0,0.0,24.0,4.0,1974.0,24.0
